"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Fb_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Tw_int","Li_int","Pi_int"
"https://www.huffingtonpost.com/entry/jeff-flake-retiring_us_59ef8bf0e4b0bf1f88365964",0,"Jeff Flake Won't Seek Re-Election, Says There 'May Not Be A Place' For Him In Trump's GOP",189570,210442,252113,22539,159713,1.069,1.133,1.272,1.414,130047,65362,15033,1199,176376,950,4567,7658,10251,62.58,8.8,11.2,582,34,0.0625,0.25,0.125,0,0,0.125,0.125,0.1875,0.125,0,12,"0","1",31,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-fox-news-leaks_us_5989a5d0e4b0d793738a19eb",0,"Trump Tweets Fox News Story Citing Unnamed Source, Despite His Crackdown On Leaks",195434,210342,173764,20681,122295,1.076,1.09,1.075,1.236,92524,100094,17724,10408,117732,3558,8259,48587,7519,53.71,10.1,12.9,384,22,0.166666666666667,0.333333333333333,0.0555555555555556,0,0,0.222222222222222,0.111111111111111,0.111111111111111,0,0,59,"1","1",139,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-united-nations-speech_us_59c1120fe4b0186c2205ac3f",1,"Trump Threatens To ‘Totally Destroy’ North Korea In ‘America First’ Speech At United Nations",176338,209729,313823,29420,130270,1.122,1.173,1.736,1.971,122951,74015,12763,7484,151749,7365,11586,16506,15077,60.04,9.8,11.9,743,38,0.0625,0.145833333333333,0.0625,0,0,0.5,0.145833333333333,0.0833333333333333,0,0,4,"1","1",32,"1","1","1"
"http://www.huffingtonpost.com/entry/time-magazine-dems-house-floor_us_5969f4dae4b017418627c682",0,"Congressmen Troll Donald Trump Jr. With Giant Time Magazine Cover On House Floor",187226,209517,127103,32216,135368,1.081,1.109,0.704,0.767,62663,117361,29493,15726,131061,3648,10671,27941,9740,60.35,9.6,11.4,231,12,0.0909090909090909,0.272727272727273,0,0,0,0.272727272727273,0.272727272727273,0.0909090909090909,0,0,1040,"0","1",116,"1","0","1"
"http://www.huffingtonpost.com/entry/trump-campaign-paid-retainer-to-trump-jrs-lawyer-eleven-days-before-bombshell-nyt-story_us_596a9a68e4b017418627f6eb",0,"Trump Campaign Paid $50,000 To Trump Jr.’s Lawyer Days Before Bombshell NYT Report",189867,209315,250270,26212,141095,1.048,1.115,1.216,1.573,85376,98634,25305,11938,146084,5982,11949,17273,15709,61.16,9.3,11.7,518,28,0.136363636363636,0.0909090909090909,0.0909090909090909,0,0,0.409090909090909,0.272727272727273,0,0,0,86,"1","1",25,"1","1","1"
"https://www.huffingtonpost.com/entry/election-day-2017_us_5a01b7e6e4b07eb51182009b",0,"Read Live Updates On Election Day 2017",152243,209237,196789,31203,120223,1.136,1.39,0.989,1.331,119541,68224,21472,18063,160952,1018,5671,788,406,65.73,7.6,9.4,70,5,0,0,0,0,0,0,0,1,0,0,256,"0","0",0,"1","0","0"
"https://www.huffingtonpost.com/entry/discrimination-lgbt-private-religious-schools_us_5a32a45de4b00dbbcb5ba0be",1,"These Schools Get Millions Of Tax Dollars To Discriminate Against LGBTQ Students",104053,209136,173300,21315,82738,1.051,1.12,1.534,1.666,141527,52365,15244,2008,71183,2867,100967,8971,9221,62.98,8.6,11.4,2433,146,0.152173913043478,0.195652173913043,0.0978260869565217,0,0,0.304347826086957,0.206521739130435,0.0434782608695652,0,0,287,"1","1",91,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-north-korea-military_us_598d9749e4b0909642964244",1,"Donald Trump Claims U.S. Military 'Locked And Loaded' For North Korea",174273,209056,180527,23842,147324,1.156,1.196,1.087,1.034,121197,71288,16571,1223,180922,508,7926,3072,6475,64.1,8.2,11.4,389,25,0.111111111111111,0.62962962962963,0.0740740740740741,0,0,0.111111111111111,0.037037037037037,0.037037037037037,0,0,31,"1","1",22,"1","1","1"
"http://www.huffingtonpost.com/entry/health-care-senate-repeal-moderates-mcconnell_us_5978a2c7e4b0c95f3760892a",1,"GOP 'Moderates' Keep Saying No To Repeal, And Then Voting Yes",182956,208516,279585,24437,149189,1.034,1.144,1.357,1.616,131375,60243,16898,5606,172427,2858,7254,4979,4113,53.75,12.2,13.8,1318,51,0.241379310344828,0.172413793103448,0.0689655172413793,0,0,0.0862068965517241,0.431034482758621,0,0,0,44,"0","0",19,"1","1","1"
"http://www.huffingtonpost.com/entry/moderate-republican-senators-dean-heller-obamacare-trouble_us_5968ee6fe4b017418627154d",1,"Here Are The 'Moderate' GOP Senators Who Could Pull The Plug On The Health Care Bill",196485,208253,303597,27526,159312,1.061,1.06,1.829,1.61,121117,69477,17659,8432,150813,10478,17318,2700,2714,59.64,9.9,12.5,859,43,0.148148148148148,0.222222222222222,0.111111111111111,0,0,0.0740740740740741,0.37037037037037,0.0740740740740741,0,0,59,"1","1",30,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-daca-decision_us_59a04060e4b05710aa5bda7b",1,"Trump To End Protections For Nearly 800,000 Dreamers If Congress Can't Pass A Deal",187811,207929,190716,28938,116469,1.09,1.127,1.284,1.324,103035,94257,10637,21052,120159,3218,16568,33471,42984,56.08,11.3,13.3,1103,47,0.105263157894737,0.245614035087719,0.12280701754386,0,0,0.350877192982456,0.157894736842105,0.0175438596491228,0,0,39,"1","1",135,"1","1","1"
"https://www.huffingtonpost.com/entry/bill-oneill-beds50-facebook_us_5a0f7f87e4b0dd63b1aa6ee4",0,"Judge Running For Ohio Governor Boasts On Facebook He's Bedded 50 Women",188638,207264,228089,40548,103965,1.056,1.119,1.374,1.655,49295,135886,22083,23008,78100,16720,13021,60184,25866,58.11,10.5,13.5,452,21,0.185185185185185,0.37037037037037,0.111111111111111,0,0,0,0.259259259259259,0.0740740740740741,0,0,16,"1","0",13,"1","1","0"
"https://www.huffingtonpost.com/entry/trump-puerto-rico-fema_us_59df4de8e4b00abf36469922",1,"Trump Threatens To Yank FEMA Responders From Hurricane-Ravaged Puerto Rico",190543,206948,220954,23908,136262,1.089,1.13,1.32,1.398,105313,85523,16112,3821,147041,1992,5066,30373,49679,54.12,10,12.2,342,20,0.111111111111111,0.444444444444444,0.222222222222222,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,22,"1","1",115,"1","1","1"
"http://www.huffingtonpost.com/entry/gop-senate-health-care-bill-preexisting-conditions_us_5967b4c6e4b03389bb15e1fe",1,"New Health Care Bill Proves GOP Promises On Pre-Existing Conditions Were Never Serious",130222,139873,194497,17431,97322,1.077,1.087,1.601,1.721,67070,57314,15489,5054,100098,1293,5969,13814,15135,42.04,14.6,16.1,1276,44,0.151515151515152,0.212121212121212,0.0606060606060606,0,0,0.181818181818182,0.363636363636364,0.0303030303030303,0,0,2,"1","1",43,"1","1","1"
"http://www.huffingtonpost.com/entry/25th-amendment-donald-trump_us_5959cd84e4b02734df332d8d",0,"#25thAmendment Trends As Calls For Donald Trump's Removal Grow",128722,139859,161288,15633,59154,1.047,1.092,1.604,2.298,42447,86208,11204,3090,53088,1357,8605,64096,30642,53.04,12.4,13.4,106,4,0.5,0.5,0,0,0,0,0,0,0,0,16,"1","1",28,"1","1","1"
"https://www.huffingtonpost.com/entry/conservative-media-virginia_us_5a03162ce4b04e96f0c6e926",0,"Conservative Media Throw Virginia GOP Candidate Under The Bus After Election Loss",126358,139817,145652,17227,96089,1.028,1.12,1.085,1.322,65868,61186,12763,4575,102851,2161,3423,12488,3754,51.99,10.8,11.9,422,22,0.1,0.3,0.2,0,0,0.2,0.15,0.05,0,0,0,"0","0",12,"1","0","1"
"http://www.huffingtonpost.com/entry/trump-sessions-tweets_us_597845e9e4b0c95f375ff620",0,"Donald Trump Continues Public Humiliation Of Jeff Sessions, DOJ",128096,139542,121977,16839,99381,1.044,1.078,1.07,1.022,84890,45165,9487,5467,95686,913,15561,8824,4705,45.05,11.4,13,212,12,0.5,0.333333333333333,0,0,0,0.166666666666667,0,0,0,0,402,"1","0",24,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-russia-mueller-manafort_us_59f7a1eee4b0c0c8e67c4079",0,"With Little Credibility And A New Crisis, Trump Reverts To Form With Fresh Untruths",126103,138958,154644,15617,104093,1.074,1.109,1.239,1.303,65673,56343,16942,2082,109215,2324,3874,2355,1636,49.45,11.8,12.9,761,35,0.25,0.25,0.25,0,0,0.0833333333333333,0.125,0,0.0416666666666667,0,33,"0","1",8,"1","0","1"
"http://www.huffingtonpost.com/entry/russia-investigation-robert-mueller-donald-trump-meeting_us_59a4a2a1e4b041393a201b1d",0,"Mueller Team Reportedly Questioning If Trump Hid Knowledge Of Russia Meeting",123421,138620,86287,17858,82804,1.07,1.147,0.797,0.861,46621,76182,15817,22929,87226,4360,9621,3985,4472,52.53,12.6,12.6,216,8,0.166666666666667,0.25,0.166666666666667,0,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,116,"0","1",54,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-wont-fire-mueller-promise_us_5a369a04e4b01d429cc9bf44",0,"Top Republicans Say Trump Isn't About To Fire Mueller. But They Can’t Stop Attacking Him.",112299,138413,133172,15300,92562,1.092,1.223,0.949,1.299,80448,47758,10207,2226,106007,1415,8164,3667,1769,60.14,9.7,12.8,508,26,0.0769230769230769,0.576923076923077,0.0769230769230769,0,0,0.0384615384615385,0.192307692307692,0.0384615384615385,0,0,10,"0","1",16,"1","1","1"
"https://www.huffingtonpost.com/entry/democrat-ralph-northam-wins-virginia-governor-race_us_5a011456e4b07eb51181af95",0,"Virginia Democrat Wins Race For Governor, Handing GOP First Major Loss Under Trump",118032,138314,144067,16018,84195,1.07,1.191,1.204,1.468,59350,64825,14139,3985,97228,2180,3837,19160,59809,48.84,12,14.7,648,29,0.03125,0.25,0.15625,0.03125,0,0.15625,0.1875,0.0625,0.125,0,42,"1","1",43,"1","1","1"
"https://www.huffingtonpost.com/entry/doug-jones-black-voter-turnout_us_5a311f3be4b01bdd7658d464",1,"Black Women Played A Big Part In Doug Jones' Surprise Victory In Alabama",115101,138208,177483,16396,94426,1.14,1.183,1.312,1.645,88265,41816,8127,3118,104452,752,7134,5486,46302,57.81,10.6,11.5,393,18,0,0.0769230769230769,0.0769230769230769,0,0,0.230769230769231,0.230769230769231,0.230769230769231,0.153846153846154,0,10,"1","1",80,"1","1","1"
"https://www.huffingtonpost.com/entry/mitch-mcconnell-roy-moore_us_5a09c540e4b0bc648a0caa60",0,"Mitch McConnell Tells Roy Moore To Leave Senate Race, Says 'I Believe The Women'",120253,138168,106935,15098,95868,1.083,1.149,0.83,0.975,88105,41528,8535,2591,108091,1558,4440,8455,7542,51.99,10.8,12.5,441,23,0.28,0.24,0.04,0,0,0.04,0.32,0.04,0.04,0,15,"0","1",10,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-brian-schatz_us_5993605be4b0e789a94775cd",0,"Democratic Senator Says Donald Trump Is 'Not My President'",129283,138095,77863,16215,85762,1.108,1.09,0.743,0.757,40836,79174,18085,4616,87542,962,5094,27560,45648,60.14,9.7,12.5,254,13,0,0.454545454545455,0.363636363636364,0,0,0,0.181818181818182,0,0,0,3,"0","1",15,"1","1","1"
"http://www.huffingtonpost.com/entry/john-mccain-cancer_us_59b55fd1e4b0354e44127523",0,"John McCain Says He's Facing 'Very Virulent Form Of Cancer'",131395,138092,91899,28959,92925,1.025,1.062,0.736,0.772,49730,70235,18127,9120,75520,14383,19516,8054,3528,66.98,9.2,11.6,379,18,0.173913043478261,0.347826086956522,0.0434782608695652,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,0.173913043478261,0.0434782608695652,0,2,"0","0",3,"1","1","1"
"http://www.huffingtonpost.com/entry/scaramucci-lewinsky-linda-tripp_us_598bca29e4b0a66b8bb105d4",0,"Anthony Scaramucci Just Weirdly Compared Himself To Monica Lewinsky",130108,137949,134442,18535,81527,1.07,1.117,1.168,1.396,61589,61660,14700,2940,80286,3857,7113,28251,7070,29.72,17.3,16.8,131,4,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,53,"0","1",15,"1","0","1"
"https://www.huffingtonpost.com/entry/gop-tax-plan-not-quite_us_5a182069e4b064948073ea2a",1,"The Republican Tax Agenda Has A 'Not Quite' Problem",126583,137572,199738,17209,84334,1.039,1.105,1.737,2.004,44008,76261,17303,1963,88326,1425,3795,31239,3816,51.07,11.1,12.8,1003,50,0.269230769230769,0.153846153846154,0.0384615384615385,0.0192307692307692,0,0.25,0.25,0,0.0192307692307692,0,1,"1","0",8,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-scientology-tax-exemption_us_5a04dd35e4b05673aa584cab",1,"Trump Thinks Scientology Should Have Tax Exemption Revoked, Longtime Aide Says",125979,137087,88983,23643,52450,1.036,1.079,1.081,1.17,30172,95126,11789,15901,28983,17502,10482,25791,31802,57.4,10.8,13.4,1644,74,0.203125,0.25,0.0625,0,0,0.15625,0.21875,0.109375,0,0,670,"1","1",58,"1","1","1"
"https://www.huffingtonpost.com/entry/boy-scouts-trump-apology_us_597a28b3e4b02a4ebb73ea20",1,"Boy Scouts Chief Apologizes For Donald Trump's Politically Charged Speech",128669,136769,124591,14731,90692,1.08,1.084,1.109,1.197,72556,53662,10551,3920,90930,915,6265,22442,23337,49.15,11.9,13.7,396,18,0.142857142857143,0.285714285714286,0.0476190476190476,0,0,0.142857142857143,0.285714285714286,0.0952380952380952,0,0,72,"1","1",160,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-alaska-health-care_us_599cf106e4b0a296083add65",0,"Trump Administration's Pressure On Alaska Senators Investigated",129430,136748,96627,17484,98310,1.083,1.032,0.842,0.826,55697,63979,17072,12716,95299,4293,8797,1771,2518,63.49,8.4,11.9,341,21,0.117647058823529,0.176470588235294,0.0588235294117647,0,0,0.235294117647059,0.411764705882353,0,0,0,96,"1","1",28,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-afghanistan-strategy-obama_us_599b79d6e4b0771ecb06b421",1,"Trump’s Vague New Afghanistan Strategy Continues An Endless War",113748,136678,172329,17407,89973,1.091,1.159,1.37,1.584,60881,59307,16490,4183,105386,2704,8839,4567,6976,59.13,10.1,13.2,1479,72,0.177083333333333,0.270833333333333,0.145833333333333,0,0,0.197916666666667,0.166666666666667,0.03125,0.0104166666666667,0,10,"1","1",45,"1","1","1"
"https://www.huffingtonpost.com/entry/ferguson-jeff-sessions-police-reform-st-louis_us_59c535fce4b06ddf45f791a9",1,"Ferguson Is Undermining Jeff Sessions' Argument Against DOJ-Led Police Reform",128445,136509,174722,28088,99455,1.031,1.052,1.471,1.328,57487,63280,15742,16860,90398,5569,6307,2339,2420,60.35,9.6,12.2,4389,228,0.180257510729614,0.278969957081545,0.150214592274678,0.00429184549356223,0,0.141630901287554,0.206008583690987,0.0214592274678112,0.0128755364806867,0.00429184549356223,48,"1","0",29,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-plans-to-kill-an-obama-regulation-protecting-restaurant-servers_us_5a26d29ce4b0f104475e2b18",1,"Trump Plans To Kill An Obama Regulation Protecting Restaurant Servers",55556,136369,64014,12526,36048,1.065,1.094,1.382,1.308,107936,22793,5640,2226,27145,7389,82325,6658,4122,48.43,12.1,13.7,703,31,0.44,0.16,0.04,0,0,0.2,0.12,0.04,0,0,743,"1","1",68,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-london-attack-response_us_59bbf331e4b02da0e141705e",0,"Trump Again Proves His Claim About Waiting For 'Facts' After Charlottesville Was Garbage",119965,136276,125947,19611,89096,1.064,1.13,1.114,1.141,59501,62137,14638,11174,101101,3375,7556,2888,3167,57.61,10.7,13,659,30,0.282051282051282,0.333333333333333,0.307692307692308,0,0,0.0256410256410256,0.0512820512820513,0,0,0,31,"0","1",30,"1","1","1"
"https://www.huffingtonpost.com/entry/alabama-governor-kay-ivey-roy-moore_us_5a0f51dee4b0dd63b1aa4447",1,"Alabama Governor Plans To Vote For Roy Moore Despite Sexual Assault Accusations",121831,135857,98780,17491,82534,1.084,1.124,0.923,0.981,53453,67303,15101,7892,92147,2236,3818,15422,50048,60.45,9.6,12.1,577,30,0.1,0.4,0.05,0,0,0.25,0.2,0,0,0,18,"1","1",24,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-police-tanks_us_59a4052ee4b0821444c4869c",1,"Trump Orders Military To Give Cops Free Grenade Launchers, Bayonets, And Tanks",127369,135743,107334,18872,71454,1.091,1.035,1.227,1.167,59270,69661,6812,9133,59010,8009,8743,39857,56294,34.09,15.6,16.9,628,22,0.130434782608696,0.347826086956522,0.0869565217391304,0,0,0.217391304347826,0.217391304347826,0,0,0,71,"0","1",160,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-accusers-congress-investigation_us_5a2e69f4e4b073789f6b31de",1,"4 Trump Accusers Call On Congress To Investigate Sexual Misconduct Claims",108691,135722,256657,18414,84122,1.113,1.213,2.018,2.583,86072,40668,8982,4995,90172,3998,13051,3985,9198,61.87,9.1,12.3,1210,68,0.102040816326531,0.448979591836735,0.122448979591837,0,0,0.122448979591837,0.204081632653061,0,0,0,20,"1","1",125,"1","1","1"
"https://www.huffingtonpost.com/entry/will-trump-have-to-face-his-accuser-in-court_us_5a26d459e4b0f104475e2b8a",0,"Trump’s Lawyers Argue The President Is Too Important For State Court",110729,135665,98598,13463,79426,1.129,1.177,0.991,1.076,61249,62702,11714,3641,78842,2072,13437,15654,11649,57.4,10.8,12.7,400,18,0.0666666666666667,0.2,0.2,0,0,0.266666666666667,0.266666666666667,0,0,0,50,"1","1",185,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-physical-exam_us_5a29c0a0e4b069ec48ac008d",0,"Trump Is Fine, White House Says, And Will Get a Physical Soon To Prove It",79693,135071,140572,16572,52818,1.089,1.166,1.78,2.069,74650,51413,9008,5842,48953,14077,49013,4593,5094,58.72,10.3,11.9,961,46,0.272727272727273,0.227272727272727,0.0454545454545455,0,0,0.272727272727273,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,"0","1",0,"1","0","0"
"https://www.huffingtonpost.com/entry/trump-super-pac-girl-roy-moore_us_5a2e9698e4b0a290f05255a9",0,"Trump Super PAC Gets 12-Year-Old Girl To Interview Roy Moore",94162,134971,52172,14329,50445,1.118,1.151,0.778,0.795,68261,59891,6819,3230,40772,3586,34108,37386,40346,59.64,9.9,12.9,380,19,0.105263157894737,0.263157894736842,0.0526315789473684,0,0,0.105263157894737,0.368421052631579,0.105263157894737,0,0,84,"0","1",6,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-handshakes-poland-germany_us_595e63dce4b02e9bdb0b0dd1",0,"It's Been Yet Another Day Of Handshake Fails And Awkwardness For Donald Trump",121213,134703,96912,10546,41861,1.101,1.121,1.629,1.9,27669,96948,10086,2223,32900,25769,8653,58092,11305,67.89,8.8,10.5,343,17,0.0833333333333333,0.416666666666667,0,0,0,0.166666666666667,0.25,0.0833333333333333,0,0,9,"0","1",0,"1","0","0"
"https://www.huffingtonpost.com/entry/sebastian-gorka-guns-tourniquet_us_5a19d4f9e4b0cee6c05005bb",0,"Sebastian Gorka Reportedly Carries 2 Guns And A Tourniquet With Him Every Day",123048,134655,119844,19110,80215,1.068,1.068,1.063,1.186,36629,82802,15224,7087,81389,4463,5686,13713,5692,45.9,13.1,14.2,227,9,0.3,0.2,0,0,0,0.1,0.1,0.3,0,0,354,"1","1",219,"1","1","1"
"https://www.huffingtonpost.com/entry/donald-trump-beverly-nelson-young_us_5a2af93ee4b0a290f050a005",1,"Donald Trump Attacks Roy Moore's Accuser At Florida Rally",102772,134269,98630,13626,71055,1.151,1.158,1.166,1.178,53967,66347,13955,6095,66070,2725,22536,18776,18405,61.77,9.1,12.1,466,26,0.166666666666667,0.555555555555556,0,0,0,0.111111111111111,0.166666666666667,0,0,0,25,"1","1",45,"1","1","1"
"https://www.huffingtonpost.com/entry/gop-abortion-tax-bill_us_59fca946e4b0baea2631965f",1,"Republicans Sneak Anti-Abortion Language Into Tax Bill",121223,134163,73791,19667,52039,1.048,1.143,0.898,1.075,42281,74882,17000,13430,35586,3155,6537,59902,60273,63.7,8.4,11.3,704,44,0.44,0.2,0,0,0,0.08,0.16,0.12,0,0,470,"0","1",56,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-time-magazine_us_5a18a35ae4b0cee6c04fc818",0,"Donald Trump Says He Rejected 'Probably' Being Time's 'Person Of The Year'",115882,134153,163229,15990,76915,1.075,1.149,1.421,1.767,42193,74696,17264,4407,83866,8048,7495,19258,14364,71.14,7.6,11.7,272,16,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0,0,0,0,36,"1","1",54,"1","1","1"
"https://www.huffingtonpost.com/entry/republicans-rewrite-tax-bill_us_5a20b157e4b03c44072c65ed",1,"Republicans Rewrite Portions Of Tax Bill Hours Before Vote",123147,134138,152491,16292,88097,1.049,1.129,1.268,1.517,66093,53193,14852,2865,81237,3317,7470,16896,5556,59.64,9.9,12.2,699,35,0.275862068965517,0.344827586206897,0,0,0,0.275862068965517,0.103448275862069,0,0,0,154,"0","1",29,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-fema-obama_us_59b9b160e4b02da0e13f04f7",1,"FEMA’s Hurricane Response Is Making Trump Look Good. Thanks, Obama.",116235,133989,118695,18036,81885,1.088,1.163,0.998,1.222,53801,65124,15064,2013,91890,1862,5989,18088,12530,46,13.1,14.6,828,33,0.129032258064516,0.483870967741935,0,0,0,0.032258064516129,0.258064516129032,0.0967741935483871,0,0,358,"1","1",676,"1","1","1"
"https://www.huffingtonpost.com/entry/bitcoin-speculation-gop-tax-cuts_us_5a2eeeb3e4b078950282cfbd",1,"Bitcoin Is An Insult To Markets. So Are The GOP Tax Cuts.",18984,133811,28660,6996,9381,1.154,1.216,1.507,1.798,120901,11958,952,2437,6782,4514,113295,1499,1343,53.71,10.1,12.2,1033,59,0.166666666666667,0.314814814814815,0.0555555555555556,0.0555555555555556,0,0.0925925925925926,0.296296296296296,0.0185185185185185,0,0,193,"1","0",141,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-attorney-conspiracy-email_us_5994e53be4b0acc593e5092c",1,"Trump Attorney John Dowd Forwards Bizarre Email Rant Defending Robert E. Lee",118159,133807,125288,16601,91777,1.062,1.138,1.024,1.174,71787,47246,14774,6157,98072,2112,7205,7788,2342,60.35,9.6,13.2,290,15,0,0.4,0.266666666666667,0,0,0.266666666666667,0.0666666666666667,0,0,0,53,"0","0",11,"1","0","1"
"https://www.huffingtonpost.com/entry/rex-tillerson-mike-pompeo_us_5a201cbbe4b0a8581e688f0e",0,"White House Plans To Replace Rex Tillerson With Mike Pompeo",128044,133706,104112,15410,92215,1.079,1.053,0.899,0.981,68970,55419,9317,9030,91352,8204,7211,6040,2684,62.68,8.7,11.6,356,21,0.111111111111111,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0,60,"0","0",11,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-senate-skinny-repeal_us_597a90dce4b02a8434b54b68",0,"Donald Trump Says Senate Let America Down With Its Health Care Vote",118363,133598,88638,16608,80269,1.081,1.124,0.823,0.899,60829,58818,13951,8200,69789,1118,26744,16300,12028,59.84,9.8,11.4,258,13,0.0714285714285714,0.285714285714286,0.142857142857143,0,0,0.214285714285714,0.214285714285714,0,0.0714285714285714,0,10,"1","1",83,"1","1","1"
"https://www.huffingtonpost.com/entry/clinton-dnc-russia-dossier-trump_us_59efc1a6e4b0bf1f8836a7c4",0,"Report: DNC And Clinton Campaign Funded Research Behind Trump Russia Dossier",120220,133173,56540,34364,42553,1.019,1.113,0.602,0.784,20823,103206,9144,24255,18073,13172,49076,15797,7613,50.57,11.3,13.6,370,18,0.375,0.25,0.125,0,0,0.25,0,0,0,0,9,"0","1",7,"1","1","1"
"http://www.huffingtonpost.com/entry/mccain-surgery-health-care-vote_us_596ad13ce4b03389bb17d957",0,"Senate Delays Health Care Vote After McCain Undergoes Surgery",120348,133157,126089,17371,98839,1.039,1.11,0.917,1.098,58313,55060,19784,1794,113581,362,3996,3160,4547,44.34,11.6,13.3,294,16,0.333333333333333,0,0,0,0,0.111111111111111,0.444444444444444,0.111111111111111,0,0,7,"0","0",0,"1","0","0"
"https://www.huffingtonpost.com/entry/jeff-sessions-special-counsel-clinton-democrats_us_5a0a43d9e4b0bc648a0d5976",1,"Jeff Sessions Weighs Competing Special Counsel Focused On Clinton, Democrats",121556,132629,113843,16473,100520,1.061,1.094,0.87,1.003,63865,54412,14352,3403,100043,2653,6522,2279,5465,42.41,12.4,14.1,792,39,0.0588235294117647,0.176470588235294,0.0882352941176471,0,0,0.235294117647059,0.441176470588235,0,0,0,5,"0","0",6,"1","1","0"
"https://www.huffingtonpost.com/entry/yahoo-64-hours-october-american-politics_us_59d7c567e4b072637c43dd1c",1,"64 Hours In October: How One Weekend Blew Up The Rules Of American Politics",116007,132321,165261,22016,93991,1.102,1.149,1.231,1.47,63617,52690,16014,6447,104333,784,6784,2346,2200,72.05,7.2,10.1,5589,348,0.218543046357616,0.271523178807947,0.0860927152317881,0.0132450331125828,0,0.19205298013245,0.198675496688742,0.0132450331125828,0.00662251655629139,0,50,"0","1",16,"1","1","1"
"https://www.huffingtonpost.com/entry/justice-kennedy-grills-baker-in-colorado-same-sex-rights-case_us_5a26f85be4b08220bd787575",1,"Justice Kennedy Grills Baker In Colorado Same-Sex Rights Case",114116,132239,187500,14344,91929,1.093,1.168,1.566,1.773,76782,45412,10045,4218,101725,2043,3687,5741,2864,49.96,11.6,13.2,892,42,0.1,0.266666666666667,0.0333333333333333,0,0,0.233333333333333,0.266666666666667,0.0333333333333333,0.0666666666666667,0,0,"0","0",0,"1","0","0"
"https://www.huffingtonpost.com/entry/attempted-homicide-richard-spencer-speech-gainesville-florida_us_59ea766ae4b0958c468228ff",0,"These Are The Three Richard Spencer Fans Arrested For Attempted Homicide In Gainesville",117071,132096,186601,16711,85463,1.078,1.141,1.607,1.882,50587,65334,16175,2780,88863,2491,3607,16453,7808,68.4,8.6,11.3,1046,53,0.109090909090909,0.4,0.218181818181818,0.0181818181818182,0,0.145454545454545,0.0909090909090909,0.0181818181818182,0,0,113,"1","0",53,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-deal-congress-debt_us_59b071a7e4b0dfaafcf53507",1,"Republicans Begrudgingly Swallow Fiscal Deal They Clearly Don’t Like",120836,132047,164063,16517,99551,1.119,1.088,1.426,1.435,60301,54823,16923,3836,106106,1045,6640,3140,2036,63.59,8.4,11,950,59,0.218181818181818,0.236363636363636,0.109090909090909,0,0,0.127272727272727,0.272727272727273,0.0181818181818182,0.0181818181818182,0,68,"0","0",8,"1","0","1"
"http://www.huffingtonpost.com/entry/donald-trump-charlie-gard_us_595a5b50e4b05c37bb7f9f13",0,"Donald Trump Tweets U.S. 'Would Be Delighted' To Help Terminally Ill U.K. Infant",127952,132046,77428,13281,76345,1.1,1.07,0.845,0.887,40074,78708,13264,4315,68897,1025,9099,37437,5066,55.17,11.6,13.4,414,17,0.115384615384615,0.230769230769231,0.0384615384615385,0,0,0.269230769230769,0.346153846153846,0,0,0,135,"1","1",74,"1","1","1"
