"URL","Title","Publish date","Authors","Section","Tags","Sort (Views)","Visitors","Views","Engaged minutes","New vis.","Returning vis.","Avg. views new vis.","Avg. views ret. vis.","Avg. minutes new vis.","Avg. minutes ret. vis.","Desktop views","Mobile views","Tablet views","Search refs","Internal refs","Other refs","Direct refs","Social refs","Fb refs","Tw refs","Li refs","Pi refs","Social interactions","Fb interactions","Tw interactions","Li interactions","Pi interactions"
"https://www.huffingtonpost.com/entry/republicans-stephen-curry-tax-plain_us_59fb9b97e4b01b4740495545","Steph Curry Has A Slam Dunk Response To Being Named In The GOP Tax Info",2017-11-02 21:17:00,"Doha Madani","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_trends,nba,racism,republican-party,stephen-curry,tax-reform,type: news,wealthy",68035,67406,68035,70487,8010,33651,1.027,1.024,1.767,1.671,23217,40244,4574,3014,28841,2733,1844,25809,22242,3567,NA,NA,1652,1636,16,NA,NA
"http://www.huffingtonpost.com/entry/sean-spicer-pope-francis_us_59a7043de4b063ae34dab909","Life Appears To Have Gotten Much Better For Sean Spicer",2017-08-30 16:24:00,"Antonia Blumberg","Politics","@health_ibs,@health_models,@team_us_news_national_beats,catholicism,international-news,pope-francis,sean-spicer,type: news,us-news,white-house,white-house-communications-director,white-house-press-secretary",68002,62537,68002,26768,5513,23377,1.056,1.092,0.767,0.93,13364,46940,7698,562,15821,1085,5480,41912,41617,290,NA,NA,10303,10294,9,NA,NA
"https://www.huffingtonpost.com/entry/mueller-subpoena-trump-campaign-russia_us_5a0e2f4de4b0dd63b1a9784c","Report: Mueller Issued Subpoena To Trump Campaign For Russia Documents",2017-11-16 20:20:00,"Sarah Ruiz-Grossman","Politics","@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,robert-mueller,russia,russia-investigation,type: news,us-news,us-presidential-elections",67796,60514,67796,30874,8399,41832,1.092,1.139,0.574,0.641,24814,35687,7295,2125,40783,1851,3275,11634,10919,701,NA,11,7383,7270,71,5,37
"https://www.huffingtonpost.com/entry/pussy-riot-nadya-tolokonnikova-trump-putin_us_59fd964fe4b0baea2631e9fd","Pussy Riot Star Breaks Down The Similarities Between Trump And Putin",2017-11-04 07:03:00,"Lee Moran","Politics","@amazonecho,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,donald-trump,international-news,pussy-riot,type: news,vladimir-putin",67795,62442,67795,34573,12825,35858,1.071,1.128,0.644,0.736,27054,35244,5497,2244,32461,575,5737,20662,17142,2129,1,3,15689,15498,159,15,17
"http://www.huffingtonpost.com/entry/georgetown-law-knee-jeff-sessions-nfl-protest_us_59ca7448e4b06ddf45fba98b","Georgetown Law Faculty Take A Knee To Protest Jeff Sessions' Campus Visit",2017-09-26 12:38:00,"Ryan Grenoble","Politics","@genassign,@health_ibs,@health_models,@team_us_news_ga,faculty,free-speech,georgetown-university-law-center,jeff-sessions,nfl,racism,type: news,us-news",67734,62185,67734,55578,8934,37794,1.076,1.113,1.117,1.207,31480,31265,4989,4534,35788,2519,5344,15362,14379,491,14,2,25551,25327,67,146,11
"http://www.huffingtonpost.com/entry/gop-leaves-nothing-to-show_us_598379dde4b08b75dcc5e397","Republicans Leave Town With Nothing To Show",2017-08-03 17:06:00,"Matt Fuller","Politics","@health_ibs,@health_models,@team_us_news_ga,bailouts,donald-trump,health-care-reform,health-law,obamacare,personal-debt,personal-taxes,political-science,public-health,republican-politics,senate,type: news,us-congressional-elections,us-government-resources,us-news,us-presidential-elections",67581,62757,67581,95233,7952,47326,1.085,1.089,1.506,1.802,28416,31594,7571,1126,48530,900,3820,8266,3838,4375,1,NA,14293,14056,220,7,10
"http://www.huffingtonpost.com/entry/scaramucci-gun-safety-nra_us_597247f6e4b0e79ec19910b6","The NRA's Spokeswoman Is Not Happy With Trump's Latest Hire",2017-07-21 17:35:00,"Jennifer Bendery","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,anthony-scaramucci,dana-loesch,donald-trump,gun-control,national-rifle-association,nra,type: news,us-news",67386,61752,67386,70885,9740,46877,1.06,1.082,1.014,1.285,23847,33336,10203,4919,51083,915,3130,2449,1470,979,NA,NA,2766,2695,69,NA,2
"http://www.huffingtonpost.com/entry/trump-nominee-bible-constitution_us_59b004cbe4b0354e440e5379","Senators Grill Trump Nominee Who Suggested Religion Overruled The Constitution",2017-09-06 18:17:00,"Igor Bobic","Politics","7th-us-circuit-court-of-appeals,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,catholicism,donald-trump,legal-issues,supreme-court,supreme-court-of-the-united-states,type: news,united-states-constitution,us-news",67201,63181,67201,70188,10132,46071,1.082,1.078,1.189,1.288,36277,22556,8368,4605,42474,3796,4900,6021,5143,552,2,1,6089,6029,37,3,20
"https://www.huffingtonpost.com/entry/hillary-clinton-donald-trump-inauguration_us_59eaea49e4b0a484d063725b","Here's How Hillary Clinton Tried To Skip Donald Trump's Inauguration",2017-10-21 02:58:00,"Lee Moran","Politics","@amazonecho,@health_depression,@health_ibs,@health_models,@team_us_news_trends,bill-clinton,democratic-politics,donald-trump,hillary-clinton,international-news,type: news,us-news",67177,63724,67177,26126,8216,32407,1.033,1.116,0.565,0.659,21896,39380,5901,3367,30316,2281,4208,21944,21551,352,NA,NA,3205,3198,7,NA,NA
"https://www.huffingtonpost.com/entry/pentagon-trump-resignation-retweet_us_5a0e6805e4b045cf43708c2d","Pentagon Retweets That Donald Trump Should 'Resign From The Presidency'",2017-11-17 04:18:00,"Mary Papenfuss","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,defense,donald-trump,the-pentagon,twitter,type: news,us-departement-of-defense,us-news",67157,63676,67157,55122,15413,40825,1.05,1.047,0.93,1.009,27702,34461,4994,3475,34904,10361,2847,10199,9560,562,61,14,5992,5854,32,97,9
"https://www.huffingtonpost.com/entry/bernie-sanders-independent-reelection_us_59edeceae4b00f0861a0028e","Bernie Sanders Says He'll Run For Re-election As An Independent",2017-10-23 10:00:00,"Igor Bobic","Politics","@health_ibs,@health_models,@team_us_news_national_beats,bernie-sanders,democratic-politics,new-hampshire,political-opinion-polls,polling,type: news,united-states-senate,us-news,us-presidential-elections",67155,62894,67155,21821,9195,27843,1.048,1.098,0.535,0.591,25209,38969,2977,4343,22229,3978,3067,27406,24946,2434,NA,NA,53120,52998,119,3,NA
"https://www.huffingtonpost.com/entry/ben-carson-housing-secretary_us_59f0a096e4b0cf6334a0535f","Ben Carson On His Critics: 'People Are So Stupid'",2017-10-25 13:40:00,"Jennifer Bendery","Politics","@health_ibs,@health_models,@team_us_news_national_beats,ben-carson,david-johnson,donald-trump,frederica-wilson,republican-politics,type: news,us-news",67133,61218,67133,28608,5713,23989,1.073,1.11,0.896,0.964,16865,43765,6503,1706,16595,773,2137,40332,39408,894,1,NA,15016,14949,56,11,NA
"https://www.huffingtonpost.com/entry/fox-news-lindsey-vonn_us_5a2aa57be4b069ec48acb3db","Fox News Host Says Lindsey Vonn Is 'Un-American' For Ripping Donald Trump",2017-12-08 11:25:00,"Ron Dicker","Politics","21st-century-fox,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,fox-friends,fox-news,lindsey-vonn,skiing-sports,type: news,us-news",67034,46707,67034,25588,12050,27235,1.08,1.09,0.652,0.643,36497,24765,5772,5773,18899,1146,18883,16725,11288,4549,NA,NA,18346,18184,160,NA,2
"https://www.huffingtonpost.com/entry/roy-moore-bus-typo_us_59c4b48ce4b01cc57ff11f27","GOP Senate Candidate Gets Trolled Over A Very Unfortunate Typo",2017-09-22 03:49:00,"Ed Mazza","Politics","@ads_sexy,@amazonecho,@bustournewsletter,@health_ibs,@health_models,@team_us_news_trends,alabama,doug-jones,republican-politics,roy-moore,type: news,united-states-senate,us-news",66998,59427,66998,52443,8656,49067,1.025,1.119,0.814,0.907,153,66777,68,1980,56327,513,3983,606,512,93,NA,1,NA,NA,NA,NA,NA
"https://www.huffingtonpost.com/entry/roy-moore-supporters-richard-shelby_us_5a2fc21ee4b01598ac47e5df","Alabama Sen. Shelby Didn't Vote For Roy Moore. Now Moore's Supporters Hate Him.",2017-12-12 08:51:00,"Andy Campbell","Politics","@ads_sexy,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_enterprise_culture,alabama,hate-speech,republican-politics,richard-shelby,roy-moore,type: news,us-congressional-elections,us-news",66745,41468,66745,43438,6019,30489,1.14,1.108,1.085,1.222,41202,22550,2993,5294,28893,1731,22480,1303,834,422,NA,NA,978,941,34,2,1
"https://www.huffingtonpost.com/entry/donald-trump-joe-arpaio_us_5991dea6e4b08a24727651cd","Donald Trump 'Seriously Considering' Pardoning Joe Arpaio",2017-08-14 14:50:00,"Paige Lavender","Politics","@health_ibs,@health_models,@team_us_news_ga,donald-trump,joe-arpaio,type: news,us-news",66727,63336,66727,46344,10661,44690,1.029,1.069,0.799,0.845,25446,34728,6553,2308,43353,3720,5121,6837,5616,1196,1,NA,7445,7198,230,8,9
"https://www.huffingtonpost.com/entry/trump-gender-equality-women-civil-rights_us_59dd2863e4b0b26332e770ae","If Trump Wants A War With Women, These Lawyers Are Ready For Battle",2017-10-11 09:01:00,"Emily Peck","Politics","@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,civil-rights,department-of-education,department-of-justice,donald-trump,legal-issues,national-womens-law-center,sex-crimes,type: news,us-news,white-house,womens-studies",66698,63371,66698,64041,7628,42318,1.091,1.057,1.232,1.274,35656,25574,5468,648,39097,699,2906,16283,15723,545,2,13,10943,10823,71,6,43
"http://www.huffingtonpost.com/entry/mike-pence-confederate-monuments-built-more_us_599c72f3e4b06a788a2c4cd9","Pence's Answer On Confederate Statues? Leave Them, And Build Others To Honor 'Progress.'",2017-08-22 15:31:00,"Ryan Grenoble","Politics","@bustournewsletter,@genassign,@health_erectile,@health_ibs,@health_models,@noleaks,@team_us_news_ga,@trackhatenl,confederate-statues,fox-friends,international-news,mike-pence,racism,type: news,united-states,us-news",66694,60862,66694,35346,8008,32099,1.096,1.08,0.804,0.879,23590,36489,6615,4544,29336,2941,3473,22008,21558,445,NA,1,16381,16311,49,1,20
"https://www.huffingtonpost.com/entry/payday-lenders-democrats_us_5a0a211ee4b0bc648a0d5325","This Democrat Is About To Give Payday Lenders A Big Boost",2017-11-14 08:00:00,"Zach Carter","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_politics,banking,consumer-financial-protection-bureau,consumer-protection,financial-reform,financial-regulation,interest-rates,mark-warner,personal-debt,type: news,united-states-house-committee-on-financial-services",66627,63834,66627,51950,10175,41358,1.089,1.047,1.001,1.031,28212,33156,5259,3643,31020,4711,4044,13978,9130,4680,10,1,19907,17570,2285,44,8
"https://www.huffingtonpost.com/entry/america-wealthiest-congress-raise-taxes_us_5a09619ee4b01d21c83f8c86","Some Of America's Wealthiest Tell Congress To Raise Their Taxes, Not Cut Them",2017-11-13 06:59:00,"Rebecca Shapiro","Politics","1-percent,@health_ibs,@health_models,@team_us_news_trends,accounting,microeconomics,personal-taxes,republican-congress,tax-reform,the-washington-post,type: news,united-states,us-news",66559,61769,66559,32321,7585,32024,1.143,1.096,0.746,0.813,23534,37362,5663,2087,27630,3492,4002,24120,23575,541,2,NA,24241,24079,134,12,16
"https://www.huffingtonpost.com/entry/trump-transgender-military-ban-blocked_us_59f7572ce4b0aec146792e00","Federal Judge Blocks Enforcement Of Trump's Transgender Military Ban",2017-10-30 13:03:00,"Lydia O'Connor","Politics","@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,lgbtq-sexuality,transgender,transgender-troops,type: news,united-states-secretary-of-homeland-security,us-defense-secretary,us-military,us-news",66403,60181,66403,31616,7807,31124,1.071,1.103,0.845,0.79,25306,36874,4223,2062,25053,717,3752,28748,27973,754,NA,NA,90103,89899,171,8,25
"https://www.huffingtonpost.com/entry/richard-spencer-university-florida-bounced-check_us_5a0380b9e4b0f76b05c33438","Emails Show Richard Spencer Bounced A $10,565 Check For Florida Event",2017-11-08 18:08:00,"Jessica Schulberg,Travis Waldron","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,depeche-mode,florida-gators,hate-speech,tim-tebow,type: news,university-of-florida",66365,63496,66365,68043,11505,35376,1.086,1.087,1.386,1.559,22269,39033,5063,3312,20118,4686,3819,27095,20854,6030,NA,NA,9702,9355,239,7,101
"http://www.huffingtonpost.com/entry/white-house-science-division-zero-staff_us_595836bae4b05c37bb7ed69e","White House Denies Report That Part of Its  Science And Technology Office Is Empty",2017-07-02 14:20:00,"Carla Herreria","Politics","@health_depression,@health_gad,@health_ibs,@health_models,@team_us_news_trends,donald-trump,huffington-post,march-for-science,office-of-science-and-technology-policy,science-magazine,type: news,us-news,white-house",66148,59923,66148,59319,8845,42851,1.068,1.092,1.032,1.179,21138,35971,9039,3045,40977,1595,3301,10973,10050,881,13,8,2264,2191,41,21,11
"https://www.huffingtonpost.com/entry/harvey-weinstein-nbc-news_us_59d7e4eee4b046f5ad983597","At NBC News, The Harvey Weinstein Scandal Barely Exists",2017-10-06 17:23:00,"Yashar Ali","Politics","@ads_sexy,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,arts-and-entertainment,harvey-weinstein,nbc,nbc-news,nbc-nightly-news,sex-crimes,type: news",66098,59921,66098,88421,18895,40561,1.094,1.107,1.441,1.512,21077,35767,9254,3668,39499,917,8835,6849,770,6050,NA,2,744,593,147,NA,4
"https://www.huffingtonpost.com/entry/roy-moore-newspapers-jones_us_5a11b54de4b045cf437213be","Three Major Alabama Newspapers Urge Voters To 'Reject' Roy Moore",2017-11-19 12:47:00,"Igor Bobic","Politics","@ads_sexy,@health_erectile,@health_ibs,@health_models,@team_us_politics,alabama,elections,gadsden-alabama,roy-moore,sex-crimes,type: news,us-news,us-politics",66053,59485,66053,41823,11990,43081,1.102,1.107,0.623,0.793,19682,39552,6819,3185,32789,12947,2393,4143,3310,796,NA,7,9960,9713,213,7,27
"https://www.huffingtonpost.com/entry/trump-nyc-terrorist-attack-gitmo_us_59f9f53ae4b046017fb07430","Trump Says He'd 'Certainly Consider' Sending New York City Attacker To Guantanamo Bay",2017-11-01 12:40:00,"Marina Fang,Ryan J. Reilly","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,guantánamo-bay,international-news,new-york-city,type: news,us-news",65956,59323,65956,59800,7878,46015,1.091,1.113,0.945,1.109,39971,22270,3715,2773,49544,405,2664,3966,3731,194,NA,1,2376,2350,25,NA,1
"https://www.huffingtonpost.com/entry/dillon-baldridge-trump-check_us_59ee8e2ee4b03535fa937fce","Gold Star Family Promised $25,000 By Trump Finally Receives Check In The Mail",2017-10-23 22:09:00,"Nick Visser","Politics","@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,gold-star,international-news,law-government-and-politics,type: news,us-news",65806,60348,65806,51440,9050,45897,1.019,1.105,0.828,0.962,28715,29608,7483,1370,46003,869,5499,5930,5674,199,NA,NA,4052,4031,21,NA,NA
"https://www.huffingtonpost.com/entry/trump-proof_us_59f221bce4b03cd20b80424b","Trump Often Says He Has Proof For His Claims. But He Never Comes Through.",2017-10-28 13:07:00,"Amanda Terkel","Politics","@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_national_beats,donald-trump,politics,type: news,us-news",65722,61932,65722,65785,9206,41969,1.027,1.06,1.179,1.291,19390,37377,8955,935,38588,3772,4004,11938,11080,448,3,2,13655,13493,127,13,22
"https://www.huffingtonpost.com/entry/fundraiser-for-fired-cyclist_us_5a0a0277e4b0bc648a0d2a9c","Campaign Raises More Than $100,500 For Cyclist Who Was Fired For Flipping Off Trump",2017-11-13 18:37:00,"Nina Golgowski","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,crowdsourcing,donald-trump,gofundme,type: news,us-news",65703,60614,65703,57952,9713,34657,1.068,1.092,1.154,1.324,25059,34453,6191,1437,20842,2239,18944,17595,17427,168,NA,NA,27269,27224,36,4,5
"http://www.huffingtonpost.com/entry/trump-council-jamie-dimon_us_59b956ade4b086432b038c44","JPMorgan Chief Admits CEOs Quitting Trump’s Business Councils Was A Sideshow",2017-09-13 13:09:00,"Alexander C. Kaufman","Politics","@bustournewsletter,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,banking,charlottesville-virginia,donald-trump,financial-crisis,hate-speech,political-science,type: news,white-house",65456,62201,65456,33197,6859,40034,1.087,1.075,0.706,0.707,22178,38010,5268,3683,41404,868,2839,13182,12470,677,NA,NA,1219,1186,30,NA,3
"https://www.huffingtonpost.com/entry/republican-national-committee-resigns-roy-moore_us_5a2e99a1e4b0a290f05258b9","Committeewoman Resigns Over RNC's Support For Roy Moore",2017-12-11 10:29:00,"Igor Bobic","Politics","@ads_sexy,@health_erectile,@health_ibs,@health_models,@team_us_politics,elections,republican-national-committee,republican-party,roy-moore,type: news,us-news,us-politics",65423,55571,65423,36074,5290,30219,1.102,1.085,1.001,1.022,26169,35921,3333,1245,28810,20112,6334,2630,2071,541,NA,1,3108,3064,39,NA,5
"http://www.huffingtonpost.com/entry/ignore-mark-penn-democrats-advice_us_595e7260e4b0615b9e900030","It’s 2017. Democrats Should Really Just Stop Taking Mark Penn’s Advice.",2017-07-06 15:57:00,"Daniel Marans","Politics","@genassign,@health_depression,@health_ibs,@health_models,@team_us_news_ga,democratic-party,democrats,election,mark-pence,new-york-new-york,the-democrats,trump,type: news",65314,61343,65314,72793,7748,50609,1.109,1.063,1.161,1.257,42376,18286,4652,2256,51883,629,2930,1926,1628,296,NA,NA,1295,1254,41,NA,NA
"https://www.huffingtonpost.com/entry/prosecutorial-misconduct-fake-subpoenas_us_59e4f2e5e4b03a7be58281c4","Suit Against D.A. Who Used Fake Subpoenas To Put Victims In Jail Kicks Off Civil Rights Battle",2017-10-17 11:36:00,"Ryan J. Reilly","Politics","@ads_scary,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,american-civil-liberties-union,civil-rights,civil-rights-corp,criminal-justice,criminal-justice-reform,criminal-punishment,fraud,lawsuits,leon-canizzaro,new-orleans,prosecutor,prosecutorial-misconduct,type: news,us-news",65242,57773,65242,103166,11184,31168,1.04,1.118,2.083,2.49,29199,30894,5149,1573,25480,1893,3379,25984,23107,2727,NA,2,16306,15476,808,9,13
"https://www.huffingtonpost.com/entry/ryan-zinke-confederate-statues-native-americans_us_59dd166fe4b01df09b769dce","Trump’s Interior Head: If We Take Down Confederate Statues, American Indians Will Complain Next",2017-10-10 17:08:00,"Chris D'Angelo,Dana Liebelson","Politics","@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,confederate-statues,donald-trump,indian-country,international-news,racism,ryan-zinke,type: news,united-states-department-of-the-interior,us-news,white-supremacy",65240,60754,65240,39789,7785,25890,1.089,1.079,1.173,1.179,13987,47278,3975,1907,19234,1007,4405,33201,31111,2035,NA,3,13817,13587,182,21,27
"http://www.huffingtonpost.com/entry/trump-voter-fraud-investigation_us_5963d1efe4b03f144e2cda7b","Trump Voter Fraud Probe Asks Election Officials To 'Hold' On Submitting Voter Information",2017-07-10 15:46:00,"Sam Levine","Politics","@health_ibs,@health_models,@team_us_news_ga,american-civil-liberties-union,donald-trump,electronic-privacy-information-center,fraud,kris-kobach,lawyers-committee-for-civil-rights-under-law,legal-issues,political-science,politics,type: news,us-news,white-house",64914,62557,64914,76858,8595,51479,1.048,1.037,1.58,1.22,38966,19507,6441,1644,48184,2532,5279,1557,1022,520,NA,NA,1282,1212,69,NA,1
"http://www.huffingtonpost.com/entry/trump-refugees-australia_us_5983310ce4b06d4888748baf","Trump Tells Australia Prime Minister That He 'Hates Taking' Refugees",2017-08-03 11:36:00,"Elise Foley","Politics","@health_depression,@health_ibs,@health_models,@team_us_news_national_beats,asylum,australia,donald-trump,international-news,malcolm-turnbull,refugee,refugees,type: news",64892,61265,64892,77467,6993,49460,1.108,1.071,1.285,1.405,38773,21609,4510,824,50910,605,2235,5359,4940,418,NA,1,4624,4566,57,1,NA
"https://www.huffingtonpost.com/entry/fema-whitefish-puerto-rico_us_59f36265e4b07fdc5fbde317","FEMA: We Have 'Significant Concerns' Over Whitefish Contract In Puerto Rico",2017-10-27 14:41:00,"Hayley Miller","Politics","@genassign,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,puerto-rico,puerto-rico-electric-power-authority,type: news,us-news,whitefish",64812,58267,64812,95836,8586,41026,1.018,1.146,1.646,2,23100,33749,7963,1443,42355,1348,3134,10257,9672,524,1,2,10510,10437,56,7,10
"https://www.huffingtonpost.com/entry/coal-trump-monuments-review_us_5a3dbe56e4b06d1621b46552","The Daughter Of An Ex-Coal Executive Helped Lead Trump’s National Monuments Review",2017-12-23 16:29:00,"Chris D'Angelo","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_enterprise_environment,bears-ears-national-monument,coal,donald-trump,grand-staircase,grand-staircase-escalante-national-monument,peabody-energy,ryan-zinke,type: news,united-states-department-of-the-interior,united-states-secretary-of-the-interior,us-news",64801,35506,64801,42711,7856,19744,1.082,1.167,1.371,1.616,37754,21780,5267,1976,18778,1157,26289,11797,7214,2624,1887,5,8392,5488,2217,666,21
"http://www.huffingtonpost.com/entry/sarah-huckabee-sanders-trump-obama-bipartisanship_us_59b9d1fee4b086432b0438ef","Sarah Huckabee Sanders: Trump Has Done More For Bipartisanship Than Obama",2017-09-13 22:04:00,"Rebecca Shapiro","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_trends,barack-obama,bipartisanship,chuck-schumer,congress,donald-trump,nancy-pelosi,type: news",64648,61233,64648,29614,7501,35845,1.091,1.058,0.577,0.689,23882,34961,5805,3007,35765,1286,2657,18319,17066,1225,NA,NA,24768,24680,86,NA,2
"https://www.huffingtonpost.com/entry/moore-accuser-evidence-washington-post_us_5a25d012e4b086e4e503df06","Moore Accuser Shares Evidence Of Relationship After Being Called A Liar",2017-12-04 20:34:00,"Doha Madani","Politics","@ads_sexy,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,alabama,debbie-gibson,roy-moore,senate,sexual-assault,sexual-harassment,type: news,us-news",64635,55664,64635,75788,8230,37987,1.099,1.102,1.485,1.647,28352,29807,6476,2266,35114,2348,9257,9272,5955,3013,NA,NA,6001,5963,36,2,NA
"http://www.huffingtonpost.com/entry/trump-daca-border-wall-democrats_us_59b9e6e9e4b0edff97193ad8","Top Dems Say Trump 'Agrees' To Law Protecting Dreamers; White House Denies",2017-09-13 22:49:00,"Nick Visser","Politics","@health_erectile,@health_ibs,@health_models,@team_us_news_ga,chuck-schumer,daca,donald-trump,immigration,nancy-pelosi,party-leaders-of-the-united-states-house-of-representatives,party-leaders-of-the-united-states-senate,type: news,us-news,white-house",64560,56979,64560,41053,7840,40101,1.106,1.182,0.728,0.881,26228,31088,7244,3371,45557,881,4939,5889,5485,403,1,NA,4055,3997,48,4,6
"http://www.huffingtonpost.com/entry/supreme-court-gerrymandering_us_59d3aa02e4b048a443255ac7","Anthony Kennedy Doesn't Tip Hand In Landmark Redistricting Case",2017-10-03 11:32:00,"Sam Levine","Politics","@bustournewsletter,@health_ibs,@health_models,@team_us_news_ga,anthony-kennedy,redistricting-election,supreme-court,type: news,us-news,wisconsin-state-assembly",64554,61300,64554,69964,7345,52235,1.048,1.055,1.113,1.193,38670,21012,4872,1419,51334,289,1588,1587,1252,322,1,NA,665,643,17,3,2
"https://www.huffingtonpost.com/entry/pete-hoekstra-dutch-tv-interview_us_5a3d6f01e4b0b0e5a7a21135","U.S. Ambassador Denies Anti-Muslim Comments, Then Denies Denial On Dutch TV",2017-12-22 18:19:00,"Antonia Blumberg","Politics","@health_depression,@health_gad,@health_ibs,@health_models,@team_us_huffpost_now,international-news,islamophobia,netherlands,pete-hoekstra,type: news,united-states-ambassador-to-the-netherlands",64502,50310,64502,44832,7733,30625,1.076,1.139,0.965,1.192,29153,28143,7206,2726,31588,8572,8775,6786,6214,566,1,4,2360,2292,51,6,11
"https://www.huffingtonpost.com/entry/how-to-get-kicked-out-of-politics_us_5a1497e0e4b09650540e00a6","What On Earth Do You Have To Do To Be Kicked Out Of Politics?",2017-11-27 05:48:00,"Eliot Nelson","Politics","21st-century-fox,@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_politics,breitbart-news,donald-trump,fox-news,huffington-post,political-commentary,political-scandals,political-science,republican-politics,roy-moore,sex-crimes,type: news,us-congressional-elections,us-news,us-presidential-elections,washington-dc",64439,59421,64439,102809,9595,48973,1.067,1.077,1.496,1.837,38842,19727,5870,895,49464,1312,6122,1889,1469,413,NA,4,2655,2569,75,2,9
"https://www.huffingtonpost.com/entry/mitch-mcconnell-tax-bill_us_5a218bcbe4b03350e0b67b01","Mitch McConnell Says Republicans Have The Votes To Pass Tax Bill",2017-12-01 12:11:00,"Matt Fuller,Arthur Delaney","Politics","@breaking,@developing,@health_depression,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_huffpost_now,mitch-mcconnell,senate,taxes,type: news,us-news",64379,56791,64379,94950,8073,44373,1.071,1.15,1.495,1.876,41982,18244,4153,727,50276,374,1732,6128,5389,739,NA,NA,3432,3340,91,1,NA
"https://www.huffingtonpost.com/entry/steve-schmidt-roy-moore-gop-defense_us_5a066d78e4b05673aa595e25","GOP Strategist Says Lincoln Is Rolling In His Grave Over Roy Moore's Defenders",2017-11-11 00:11:00,"Mary Papenfuss","Politics","@ads_sexy,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_trends,abraham-lincoln,child-molestation,republican-party,roy-moore,senate,sexual-molestation,steve-schmidt,type: news,us-news",64335,59642,64335,79494,9259,43367,1.025,1.108,1.146,1.572,23922,30866,9547,1209,45966,1466,3085,6656,5310,1041,1,5,3155,3023,114,3,15
"https://www.huffingtonpost.com/entry/trump-values-sexual-assault_us_59e0d471e4b03a7be5801fe5","Trump Lectures America On Values One Year After Being Caught Bragging About Assault",2017-10-13 12:04:00,"Alana Horowitz Satlin","Politics","@ads_sexy,@health_erectile,@health_ibs,@health_models,@sponsor_popofculture,@team_us_news_ga,arts-and-entertainment,donald-trump,international-news,judeo-christian,republican-politics,sex-crimes,type: news,us-news",64284,58235,64284,49995,8284,40475,1.045,1.131,0.849,1.067,27753,29625,6906,1052,41449,1004,3777,11918,10832,821,3,6,16402,16007,326,13,56
"https://www.huffingtonpost.com/entry/democrat-chris-hurst-unseats-republican-joseph-yost_us_5a02677de4b04e96f0c642c7","Former TV News Anchor With Tragic Story Unseats Republican In Southwest Virginia",2017-11-07 22:15:00,"Daniel Marans","Politics","@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,elections,narrows-virginia,southwest-virginia,type: news,us-government-resources,us-news,virginia,virginia-house-of-delegates,virginia-tech,west-virginia",64250,61418,64250,63681,14050,34318,1.053,1.072,1.267,1.36,29128,28887,6235,2403,21562,15463,5244,13304,12520,781,NA,1,11500,11460,40,NA,NA
