"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Tw_refs","Fb_interactions","Tw_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Li_int","Pi_int","Impact"
"http://www.huffingtonpost.com/entry/heller-approval-obamacare_us_5982100fe4b0353fbb346065",0,"Dean Heller’s Approval Rating Takes A Hit After Health Care 'Debacle'",179919,198138,187029,21932,157246,1.105,1.107,0.977,1.065,112360,62764,23014,1523,177581,506,4812,748,463,878,69,62.58,8.8,10.7,735,43,0.0930232558139535,0.116279069767442,0.0930232558139535,0,0,0.0930232558139535,0.534883720930233,0.0465116279069767,0.0232558139534884,0,30,"0","0",1,"1","0","N"
"http://www.huffingtonpost.com/entry/eric-trump-people-love-president_us_597fe10fe4b08e14300525d3",0,"Eric Trump: 'The People Of This Country Love My Father'",176634,197873,103319,20708,94187,1.049,1.135,0.769,0.921,68102,105913,23858,5054,81917,1575,8470,81327,3766,152956,262,55.03,9.6,10.8,227,14,0.2,0,0.1,0,0,0.1,0.5,0.1,0,0,397,"1","1",51,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-jr-wikileaks_us_5a0a1277e4b0bc648a0d431e",0,"Donald Trump Jr. Messaged With WikiLeaks During Presidential Campaign",178787,197863,244933,22469,124320,1.056,1.131,1.334,1.708,85484,93685,18694,18236,136686,5296,13569,8487,1236,7044,121,56.05,9.2,11.3,594,39,0.142857142857143,0.214285714285714,0.142857142857143,0,0,0.214285714285714,0.142857142857143,0.142857142857143,0,0,3,"1","1",64,"1","1","N"
"http://www.huffingtonpost.com/entry/john-kelly-trump_us_5982209de4b09d24e994e2a2",0,"John Kelly Follows Orders. That's Exactly What Trump Critics Are Afraid Of.",180883,197860,251937,23255,150478,1.068,1.08,1.381,1.451,91365,79235,27260,3035,162271,1249,7871,6563,2555,2557,106,57.91,10.6,12.8,1453,67,0.105263157894737,0.403508771929825,0.140350877192982,0,0,0.087719298245614,0.228070175438596,0.0350877192982456,0,0,19,"0","0",3,"1","0","N"
"https://www.huffingtonpost.com/entry/tx-congresswoman-its-the-responsibility-of-the-female-to-prevent-sexual-abuse_us_59e8a793e4b08f9f9edd2814",1,"TX Congresswoman: It's The 'Responsibility Of The Female' To Prevent Sexual Abuse",187656,197785,83907,18334,85619,1.06,1.068,0.795,0.81,52926,131757,13102,4354,71469,3267,9385,93728,3060,47700,70,59.94,9.8,13.2,612,31,0.194444444444444,0.166666666666667,0.416666666666667,0.0555555555555556,0,0.0833333333333333,0.0833333333333333,0,0,0,671,"0","1",14,"0","1","Y"
"https://www.huffingtonpost.com/entry/jared-kushner-trump-russia-paradise-papers_us_59ff5bbfe4b0c96530002f48",1,"Jared Kushner Keeps Failing To Disclose Connections With Russians",182561,197775,138310,23182,88501,1.067,1.129,1.108,1.274,48010,124167,25598,45419,77190,15251,21044,11648,10115,18145,1828,38.35,13.9,15.9,461,19,0.166666666666667,0.416666666666667,0,0,0,0.0833333333333333,0.25,0.0833333333333333,0,0,1897,"1","1",197,"1","1","Y"
"https://www.huffingtonpost.com/entry/doug-jones-donald-trump-resign-sexual_us_5a3688f4e4b01d429cc9b445",0,"Doug Jones Says Congress Should 'Move On' From Trump Sexual Misconduct Allegations",143748,197606,87637,19820,91322,1.182,1.266,0.73,0.784,86225,96369,15012,10985,96739,3366,29580,26878,2572,21121,137,65.32,7.7,11.1,346,24,0.25,0.25,0.166666666666667,0,0,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,248,"0","0",8,"1","0","N"
"http://www.huffingtonpost.com/entry/trump-adviser-sebastian-gorka-fired_us_599dc73ee4b0d97c4000f59e",0,"Controversial Trump Adviser Sebastian Gorka Leaves White House",179331,197528,222265,42110,97638,1.049,1.117,1.44,1.619,62922,107935,26671,33918,73551,34260,30371,11896,2676,13783,266,40.99,12.9,14.3,997,46,0.196428571428571,0.321428571428571,0.125,0,0,0.0892857142857143,0.160714285714286,0.107142857142857,0,0,84,"1","1",43,"1","1","N"
"http://www.huffingtonpost.com/entry/kris-kobach-donald-trump-voter-fraud_us_5960efe9e4b0d5b458eac01d",0,"Trump's Voter Fraud Investigation Is A Mess, But It's Still Frightening",181620,197393,243084,28909,134796,1.033,1.105,1.171,1.556,82116,86982,28295,5956,145614,19052,8079,4968,1023,4777,159,45.49,13.3,14.5,741,29,0.107142857142857,0.285714285714286,0.142857142857143,0.107142857142857,0,0.0714285714285714,0.285714285714286,0,0,0,136,"0","1",12,"1","1","N"
"http://www.huffingtonpost.com/entry/roy-moore-controversy_us_59cb5842e4b02aef6cd62166",0,"Meet Roy Moore, Alabama's 'Truly Unhinged' Senate Candidate",174500,197377,297965,29726,135207,1.1,1.112,1.727,1.778,115325,66057,15995,7687,137247,6317,21083,6879,1273,21238,369,61.87,9.1,11,764,43,0.153846153846154,0.192307692307692,0.134615384615385,0,0,0.269230769230769,0.153846153846154,0.0769230769230769,0.0192307692307692,0,61,"0","1",180,"1","1","N"
"https://www.huffingtonpost.com/entry/trump-berghdal-sentence_us_59fca437e4b0baea263188ba",0,"Trump Calls Bergdahl Sentence A Disgrace To Country And Military",175204,197325,128091,24347,128022,1.099,1.132,0.857,0.821,107419,76388,13518,4025,136714,4948,7401,23521,914,12770,66,61.67,9.1,11.6,467,26,0.0833333333333333,0.541666666666667,0.0833333333333333,0.0416666666666667,0,0.0833333333333333,0.166666666666667,0,0,0,30,"1","1",59,"1","1","N"
"http://www.huffingtonpost.com/entry/anti-immigration-conservatives-daca_us_59ba36d6e4b02da0e13f440a",1,"Anti-Immigration Conservatives Flip Out Over Trump-Dem Deal Reports",171857,197228,237995,23195,140229,1.071,1.146,1.203,1.474,116382,66707,14139,4865,164082,3233,5968,3554,2116,2095,71,45.05,11.4,13,408,23,0.0416666666666667,0.333333333333333,0.166666666666667,0,0,0.291666666666667,0.125,0.0416666666666667,0,0,29,"1","1",26,"1","1","Y"
"https://www.huffingtonpost.com/entry/myeshia-johnson-trump-phone-call_us_59edbc7ce4b00f08619fcb04",0,"Widow Of U.S. Soldier Killed In Niger: Trump's Call 'Made Me Cry Even Worse'",179727,196434,237323,24778,113307,1.086,1.12,1.632,1.763,88857,93953,13624,3203,111348,4912,6302,52696,2809,43474,161,73.17,6.8,9.5,660,44,0.185185185185185,0.407407407407407,0.37037037037037,0,0,0,0.037037037037037,0,0,0,33,"0","1",25,"1","1","N"
"https://www.huffingtonpost.com/entry/senate-confirms-leonard-steven-grasz_us_5a2ffeefe4b01598ac486379",0,"Senate Confirms Federal Judge Rated 'Not Qualified' To Serve",167439,195995,100266,22517,75354,1.026,1.155,0.998,1.065,53832,123574,18589,22228,52302,18389,28637,44734,8112,56459,722,49.86,11.6,13.7,768,36,0.153846153846154,0.153846153846154,0.153846153846154,0,0,0.230769230769231,0.307692307692308,0,0,0,964,"1","1",178,"1","1","N"
"https://www.huffingtonpost.com/entry/puerto-rico-power-whitefish-contract-zinke_us_59f60718e4b03cd20b823156",0,"Puerto Rico Electric Power Authority Cancels Whitefish Energy Deal",170414,195926,235583,23478,116180,1.116,1.148,1.585,1.693,75148,98284,22494,6665,120587,5128,11451,30211,4520,26234,408,59.74,9.9,13.1,1252,63,0.274509803921569,0.235294117647059,0.0784313725490196,0.0196078431372549,0,0.215686274509804,0.137254901960784,0.0392156862745098,0,0,52,"1","1",94,"1","1","N"
"http://www.huffingtonpost.com/entry/diaper-banks-child-poverty_us_5983538ae4b00f0084ae8687",1,"Bad Jobs And No Welfare Give Rise To A New Type Of Charity: The Diaper Bank",180856,195722,297405,28673,134662,1.067,1.104,1.833,1.836,70044,103385,22293,8469,136168,6103,14945,11585,4014,8340,340,60.14,9.7,12,3784,194,0.289473684210526,0.263157894736842,0.0789473684210526,0.00657894736842105,0,0.144736842105263,0.203947368421053,0.0131578947368421,0,0,173,"1","1",499,"1","1","Y"
"http://www.huffingtonpost.com/entry/donald-trump-friend-jim-paris_us_59676a90e4b0a8d46d1263ad",0,"It Looks Like Donald Trump Made Up A Friend",184335,194596,215968,23325,98173,1.02,1.081,1.557,1.823,55979,117616,21001,7730,82287,4061,13192,71840,3675,15979,83,71.34,7.5,10.6,789,47,0.12,0.16,0.16,0.04,0,0.28,0.08,0.16,0,0,399,"0","1",154,"1","1","N"
"https://www.huffingtonpost.com/entry/roy-moore-senate-pages-gwen-moore_us_5a2eb4ffe4b0ce3b344473df",0,"Congresswoman Moves To Protect Senate Pages From Accused Molester Roy Moore",168092,194583,117285,17704,95502,1.085,1.131,0.882,1.046,82347,98971,13265,40652,94678,7432,22086,7275,1458,9582,148,60.35,9.6,11.1,309,16,0.133333333333333,0.266666666666667,0.0666666666666667,0,0,0.4,0.0666666666666667,0.0666666666666667,0,0,40,"1","1",146,"1","1","N"
"http://www.huffingtonpost.com/entry/bob-inglis-donald-trump-bill-clinton-impeachment_us_595b4733e4b05c37bb7fe70b",0,"GOPer Who Voted To Impeach Bill Clinton: Donald Trump Situation Is 'Much More Serious'",186517,194440,114550,27968,128199,1.077,1.056,0.711,0.736,61933,105372,27135,9832,121568,5724,14039,24271,4099,24467,296,54.63,9.8,11.7,249,15,0,0.333333333333333,0.222222222222222,0,0,0.444444444444444,0,0,0,0,1925,"1","1",52,"1","1","N"
"https://www.huffingtonpost.com/entry/las-vegas-shooting-second-amendment_us_59d3a3cae4b0f962988a1bbb",1,"The Las Vegas Massacre Was A Ritual Sacrifice To The Second Amendment",171941,194425,242316,40875,117610,1.109,1.106,1.202,1.584,75108,104134,15183,3025,114901,36992,5786,15322,1644,17531,125,50.6,13.4,14.4,1071,37,0.314285714285714,0.228571428571429,0.1,0.0142857142857143,0,0.185714285714286,0.157142857142857,0,0,0,253,"0","1",35,"1","1","Y"
"http://www.huffingtonpost.com/entry/trump-asked-mexico-to-stop-talking-about-not-paying-for-his-unimportant-wall_us_59833116e4b06d4888748bbf",0,"Trump Asked Mexico To Stop Publicly Refusing To Pay For His Unimportant Border Wall",181267,194207,260145,20920,127128,1.085,1.089,1.594,1.793,87936,91772,14499,3800,121107,1442,20385,33267,1844,22898,228,61.46,9.2,11.9,820,45,0.32,0.26,0.02,0,0,0.32,0.08,0,0,0,28,"1","1",146,"1","1","N"
"https://www.huffingtonpost.com/entry/trump-attacks-the-fbi-on-twitter-urges-followers-to-sue-abc-news_us_5a2413a5e4b03c44072e3038",0,"Trump Attacks The FBI On Twitter, Urges Followers To Sue ABC News",177630,194045,120936,21646,111984,1.053,1.088,0.85,0.92,57111,116320,20614,14218,102666,3006,15364,37869,504,15862,85,52.6,10.5,12.3,316,17,0.214285714285714,0.357142857142857,0.285714285714286,0,0,0.142857142857143,0,0,0,0,37,"0","1",23,"0","1","N"
"http://www.huffingtonpost.com/entry/trump-news-conference-charlottesville_us_59935814e4b04b19336105d5",0,"9 Truly Head-Scratching Moments From Donald Trump's Press Conference On 'Infrastructure'",171935,193204,301104,23473,116671,1.101,1.116,1.977,2.16,90887,80110,22207,13269,118680,2510,8001,30350,3161,8337,69,67.65,6.8,10.2,1152,95,0.164179104477612,0.298507462686567,0.343283582089552,0,0,0.0298507462686567,0.149253731343284,0.0149253731343284,0,0,123,"1","1",29,"1","1","N"
"https://www.huffingtonpost.com/entry/john-conyers-sexual-advances_us_5a13ab29e4b0bfa88c1ca584",0,"Rep. John Conyers Reportedly Settled Complaint Involving Unwanted Advances",180387,192633,112453,25111,146048,1.084,1.084,0.701,0.659,94551,75439,22643,12138,149383,1196,6657,2756,520,2288,51,43.22,12.1,13.2,389,20,0.153846153846154,0.230769230769231,0.0769230769230769,0,0,0.230769230769231,0.230769230769231,0.0769230769230769,0,0,58,"1","0",2,"1","0","N"
"http://www.huffingtonpost.com/entry/sherman-impeach-trump-article-obstruction_us_59666d71e4b0a0c6f1e5517f",0,"Congressman Takes First Formal Step To Impeach Trump",173541,192439,179151,33082,113473,1.032,1.121,1.117,1.221,66701,106964,18774,14011,119545,2447,12883,32156,3043,13746,161,44.75,11.5,13.8,359,20,0.0588235294117647,0.352941176470588,0.0588235294117647,0,0,0.0588235294117647,0.470588235294118,0,0,0,43,"1","1",82,"1","1","N"
"https://www.huffingtonpost.com/entry/obama-warns-americans-against-following-in-the-path-of-nazi-germany_us_5a2c032ce4b0a290f0512487",1,"Obama Warns Americans Against Following In The Path Of Nazi Germany",150500,191899,146276,25994,83139,1.087,1.157,1.178,1.347,62397,110887,18615,16765,76297,12356,35389,21953,10733,33382,827,50.16,11.5,13.7,440,21,0.157894736842105,0.368421052631579,0.0526315789473684,0,0,0.0526315789473684,0.315789473684211,0.0526315789473684,0,0,68,"1","1",122,"1","1","Y"
"http://www.huffingtonpost.com/entry/doug-lamalfa-town-hall_us_598ad17ee4b0d793738b5778",0,"Constituents Clobber GOP Congressman At Town Hall: 'May You Die In Pain'",187526,191897,154364,21417,141240,1.06,1.05,0.926,0.968,104393,70227,17277,3174,136962,3486,6612,25715,1220,11545,115,61.67,9.1,11.4,342,19,0.0689655172413793,0.241379310344828,0.172413793103448,0,0,0,0.517241379310345,0,0,0,131,"1","1",22,"0","1","N"
"http://www.huffingtonpost.com/entry/donald-trump-retweets-man-calling-him-fascist_us_5992d660e4b08a2472772b92",0,"Donald Trump Retweets Man Calling Him 'Fascist'",176096,191782,144730,19388,97820,1.045,1.118,1.109,1.277,53099,123038,15645,3912,94648,1966,6448,69410,3288,4098,56,53,10.4,11.1,255,14,0.0769230769230769,0.230769230769231,0.384615384615385,0,0,0.153846153846154,0.153846153846154,0,0,0,66,"0","0",2,"0","1","N"
"http://www.huffingtonpost.com/entry/john-mccain-health-care_us_5977ae12e4b0c95f375f9a25",0,"John McCain, Sick With Cancer, Returns To Advance Bill That Would Deprive Millions Of Health Care",178497,191143,164474,23735,93283,1.062,1.082,1.317,1.429,56353,120661,14129,10951,92280,3830,8578,64031,2333,76263,491,53.31,10.3,12.3,1071,60,0.142857142857143,0.285714285714286,0,0,0,0.114285714285714,0.457142857142857,0,0,0,306,"1","0",34,"1","1","N"
"https://www.huffingtonpost.com/entry/bob-goodlatte-retiring_us_5a047c3ee4b0937b5110313c",0,"Virginia GOP Rep. Bob Goodlatte Announces He Is Retiring",170980,190744,90609,20382,136983,1.062,1.115,0.513,0.572,119256,59045,12443,4098,148051,3681,4738,8932,773,6739,65,49.11,9.8,13,206,15,0.222222222222222,0,0.111111111111111,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0,123,"0","1",8,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-nfl-puerto-rico_us_59c8fa3be4b0cdc77332a352",0,"While Trump Tweeted About Sports All Weekend, Puerto Rico Dealt With 'Apocalyptic' Hurricane Damage",177236,190383,177752,37194,96043,1.058,1.073,1.317,1.351,84182,95673,10528,17651,72549,25447,18579,43426,2511,113320,661,51.99,10.8,11.8,499,26,0,0.636363636363636,0.136363636363636,0,0.0454545454545455,0,0.136363636363636,0.0454545454545455,0,0,52,"1","1",393,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-phoenix-rally-protests_us_599c4719e4b0771ecb076b17",0,"Phoenix Mayor: Donald Trump Is Not Welcome Here",178850,190345,131059,38155,101155,1.039,1.029,0.826,0.962,69379,109026,11940,24309,68999,3910,39437,25530,2467,41394,307,53.61,10.2,12.5,405,23,0.111111111111111,0.407407407407407,0.185185185185185,0,0,0.037037037037037,0.259259259259259,0,0,0,13879,"1","1",8,"1","0","N"
"http://www.huffingtonpost.com/entry/trump-putin-g20_us_59622991e4b0d5b458eb03ad",1,"Trump Proposes 'Cyber Security Unit' With Russia, Downplays Election Interference",158997,190213,241023,24113,128392,1.086,1.196,1.276,1.596,92186,75563,22464,5422,156989,1831,6771,5068,248,12364,103,50.36,11.4,13.3,436,21,0.5,0.2,0,0,0,0.2,0.1,0,0,0,54,"1","1",77,"1","1","Y"
"http://www.huffingtonpost.com/entry/charlottesville-mayor-blasts-trump_us_59905e42e4b08a2472750839",1,"Charlottesville Mayor Blasts Trump's 'Repeated Failure' To Denounce White Supremacists",165478,190114,239682,25270,125091,1.06,1.148,1.382,1.637,80840,88318,20956,6658,133239,5488,17775,11760,2005,29387,527,60.35,9.6,11.7,559,29,0.178571428571429,0.357142857142857,0.214285714285714,0,0,0.0357142857142857,0.214285714285714,0,0,0,56,"1","1",134,"1","1","Y"
"https://www.huffingtonpost.com/entry/white-house-bugs-mice_us_5a20d02be4b03c44072c6d8b",0,"EWW! White House Has A Problem With Cockroaches, Ants And Mice",188182,189390,160901,37879,98871,1.067,1.017,1.193,1.188,76827,96847,15716,7543,55065,39066,16221,46150,4461,32079,153,66.88,9.2,10.5,423,20,0.111111111111111,0.333333333333333,0.111111111111111,0,0,0.333333333333333,0.111111111111111,0,0,0,27,"1","0",57,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-golf_us_5a1bbc61e4b0cee6c05099a3",0,"Donald Trump Seems To Be Getting A Little Defensive About All His Golfing",174362,189083,155361,26641,105098,1.018,1.1,1.023,1.225,87598,85267,16218,10232,83731,17001,19357,36129,4548,9820,70,69.11,8.3,10.9,266,14,1,0,0,0,0,0,0,0,0,0,1789,"0","1",179,"1","1","N"
"https://www.huffingtonpost.com/entry/russian-facebook-ads-examples-election_us_59fa16d1e4b01b474047d7a5",0,"Here Are Some Of The Ads Russia Paid To Promote On Facebook",167513,188612,274929,23367,90990,1.045,1.143,2.145,2.432,71346,100837,16429,7407,84011,4987,15795,62014,2186,14091,94,59.74,9.9,12.4,379,19,0.333333333333333,0.166666666666667,0.0833333333333333,0,0,0.333333333333333,0.0833333333333333,0,0,0,111,"1","1",144,"1","1","N"
"https://www.huffingtonpost.com/entry/mia-love-blake-farenthold-resign_us_5a2a99cfe4b073789f691ac6",0,"GOP Congresswoman Calls On Rep. Blake Farenthold To Resign",146103,188339,146062,18492,123397,1.102,1.108,0.885,1.04,123313,53986,11040,5602,129181,2072,28940,1780,678,1429,104,59.19,8,10.6,279,23,0.444444444444444,0.222222222222222,0,0,0,0,0.111111111111111,0.222222222222222,0,0,3,"0","0",10,"1","1","N"
"http://www.huffingtonpost.com/entry/trump-poland-russia_us_595e218de4b0d5b458e84cfc",0,"Trump Goes To Europe, Trashes U.S. Intelligence Agencies",165863,188279,267875,23232,123488,1.085,1.141,1.554,1.855,100012,73346,14921,6052,135566,7399,7411,18536,888,21763,233,49.65,11.7,12.9,645,30,0.128205128205128,0.41025641025641,0.0769230769230769,0,0,0.128205128205128,0.205128205128205,0.0256410256410256,0.0256410256410256,0,140,"1","1",178,"1","1","N"
"http://www.huffingtonpost.com/entry/presidents-committee-on-the-arts_us_5996f8fae4b01f6e801e2627",1,"More People Refuse To Work With Trump Thanks To His Refusal To Condemn Hate Groups",161782,187998,144225,22651,111523,1.075,1.176,0.948,1.061,68078,99803,20117,4474,128463,2143,9852,25696,2854,22786,172,38.05,14.1,14.7,369,15,0.304347826086957,0.391304347826087,0.173913043478261,0,0,0.0869565217391304,0.0434782608695652,0,0,0,21,"0","1",54,"1","1","Y"
"http://www.huffingtonpost.com/entry/trump-obamacare-sabotage-enrollment-cuts_us_59a87bffe4b0b5e530fd5751",0,"Trump Ramps Up Obamacare Sabotage With Huge Cuts To Enrollment Programs",168411,187743,152317,33351,108723,1.067,1.069,1.023,1.038,69916,97887,19940,20095,93758,24716,18049,17920,2117,32672,601,47.83,12.4,14.5,863,37,0.258064516129032,0.225806451612903,0.032258064516129,0,0,0.129032258064516,0.354838709677419,0,0,0,108,"1","1",90,"1","1","N"
"https://www.huffingtonpost.com/entry/paul-ryan-donald-trump-charity-dinner_us_59e99900e4b0df10767c1413",1,"Paul Ryan Hilariously Joked About Donald Trump During The Al Smith Dinner",172175,187588,154061,20766,115743,1.08,1.118,1.109,1.155,69421,99464,18703,3349,111990,2646,12637,41571,1566,6452,30,60.04,9.8,11.4,176,9,0.181818181818182,0.181818181818182,0.0909090909090909,0,0,0.0909090909090909,0.363636363636364,0,0.0909090909090909,0,26,"0","1",16,"1","1","Y"
"http://www.huffingtonpost.com/entry/donald-trump-tom-price_us_597678ebe4b0e201d5776af2",0,"Donald Trump Jokes About Firing Tom Price If GOP Repeal Effort Fails",177887,186848,176476,20268,132362,1.057,1.077,0.992,1.176,79706,85741,21401,7391,142982,6503,6696,12309,858,9044,126,63.59,8.4,11.4,436,27,0.0526315789473684,0.210526315789474,0.263157894736842,0,0,0.0526315789473684,0.263157894736842,0.0526315789473684,0.105263157894737,0,26,"0","1",16,"0","1","N"
"http://www.huffingtonpost.com/entry/dea-chuck-rosenberg_us_59cac636e4b053a9c2f4db7c",0,"Acting DEA Chief Chuck Rosenberg Plans To Resign",170694,186819,153532,23309,142263,1.086,1.063,0.909,0.911,104357,62844,19618,5718,147040,3156,7015,3532,1015,4344,154,49.86,11.6,13.7,661,31,0.205882352941176,0.147058823529412,0.0294117647058824,0,0,0.235294117647059,0.323529411764706,0,0.0294117647058824,0.0294117647058824,52,"1","1",58,"1","1","N"
"https://www.huffingtonpost.com/entry/puerto-rico-hurricane-maria-jones-act_us_59dba977e4b0b34afa5b36e6",0,"The Jones Act Waiver For Puerto Rico Just Expired And Won't Be Renewed",174388,186818,106860,33875,89059,1.106,1.078,0.922,0.834,62046,109984,14788,12921,64648,20997,12919,44408,13046,101911,2253,63.19,8.5,10.9,527,32,0.307692307692308,0.0769230769230769,0,0,0,0.307692307692308,0.230769230769231,0.0769230769230769,0,0,314,"1","1",405,"1","1","N"
"http://www.huffingtonpost.com/entry/donald-trump-jr-counterintelligence-russia_us_5968a98ae4b0d6341fe810e9",0,"Ex-Soviet Military Officer Joined Trump Jr.'s Meeting With Russian Lawyer: Reports",169443,186739,234752,58703,94100,1.054,1.121,0.88,1.89,66816,107834,12089,3851,77512,846,74238,16529,1198,12685,152,56.05,9.2,12.5,701,46,0.176470588235294,0.352941176470588,0.0588235294117647,0.0588235294117647,0,0.294117647058824,0.0588235294117647,0,0,0,14,"1","1",59,"1","1","N"
"https://www.huffingtonpost.com/entry/trump-michael-flynn_us_5a216fbde4b03c44072d2023",0,"Trump White House Furiously Tries To Distance Itself From Michael Flynn",164598,186717,233821,20875,104965,1.053,1.107,1.635,1.916,78194,92247,16276,16140,103421,4889,10082,34373,3462,18389,146,60.14,9.7,12.4,741,38,0.151515151515152,0.484848484848485,0.181818181818182,0,0,0.0303030303030303,0.121212121212121,0.0303030303030303,0,0,83,"1","1",77,"1","1","N"
"http://www.huffingtonpost.com/entry/kamala-harris-slams-trumps-many-sides-rhetoric-on-charlottesville_us_5990e585e4b08a24727555e9",1,"Kamala Harris Slams Donald Trump's 'Many Sides' Rhetoric On Charlottesville",175922,186264,82585,16890,51043,1.071,1.077,1.192,1.244,32880,139678,13706,2321,28486,1232,10267,133201,2770,228242,250,64.61,8,11.1,347,23,0.107142857142857,0.428571428571429,0.25,0,0,0.0714285714285714,0.142857142857143,0,0,0,441,"1","1",216,"1","1","Y"
"http://www.huffingtonpost.com/entry/trump-visits-texas-hurricane-harvey_us_59a559e8e4b041393a2075e4",0,"Trump Visits Texas To Assess Hurricane Harvey Damage, As Record-Breaking Rainfall Continues",163523,185653,215681,23316,112740,1.077,1.167,1.389,1.632,100907,71409,13337,10464,114296,1942,20745,27146,981,5158,29,53.92,10,12,1212,70,0.150943396226415,0.264150943396226,0.132075471698113,0,0,0.132075471698113,0.226415094339623,0.0943396226415094,0,0,19,"0","1",2,"0","1","N"
"https://www.huffingtonpost.com/entry/paul-ryan-obamacare-agreement_us_59e76f89e4b0d0e4fe6c8eed",1,"Paul Ryan Opposes Bipartisan Agreement On Obamacare Payments",169909,185553,81681,20929,142547,1.065,1.109,0.482,0.51,118686,54355,12512,4451,148601,3281,4049,3500,1221,10950,271,64.61,8,11.1,272,18,0.0526315789473684,0.157894736842105,0,0,0,0.263157894736842,0.473684210526316,0.0526315789473684,0,0,6,"1","1",127,"1","1","Y"
"https://www.huffingtonpost.com/entry/rand-paul-assault-boucher_us_59fe441de4b0c9652fffbbe1",0,"Rand Paul Suffers 5 Broken Ribs, Bruises In Assault At His Kentucky Home [UPDATED]",175005,184986,167983,27383,120529,1.045,1.088,1.08,1.147,59138,101403,24445,2807,112583,3085,18057,31145,3278,4823,54,54.83,9.7,11.4,410,25,0.217391304347826,0.434782608695652,0.173913043478261,0,0,0.0869565217391304,0.0869565217391304,0,0,0,2,"0","1",3,"1","1","N"
"https://www.huffingtonpost.com/entry/senate-republicans-tax-bill-unpopular_us_5a20968de4b03350e0b58941",0,"Senate Republicans Don't Care If Their Tax Bill Is Unpopular",165408,184811,199644,23384,136440,1.053,1.138,1.152,1.278,83576,79184,22051,3929,133943,4238,8757,3832,2362,5407,518,62.58,8.8,11.5,923,54,0.131578947368421,0.236842105263158,0.0526315789473684,0,0,0.157894736842105,0.342105263157895,0.0526315789473684,0.0263157894736842,0,28,"1","1",24,"1","1","N"
"http://www.huffingtonpost.com/entry/trump-lawyers-statements-russia_us_5983f46de4b041356ebeedd1",0,"Trump's Lawyers Start To Couch Statements On Russia Investigation",171499,184584,224947,23100,132747,1.07,1.096,1.251,1.487,83347,77361,23876,7574,142057,2859,6299,9157,3488,2340,52,52.73,12.6,13.3,562,21,0.0625,0.1875,0,0,0,0.25,0.0625,0.4375,0,0,51,"0","1",29,"1","1","N"
"http://www.huffingtonpost.com/entry/donald-trump-jr-russia-email-collusion_us_5964f4dae4b09b587d624b28",0,"The 7 Most Important Things About The Trump-Russia Emails Donald Jr. Just Released",165702,184346,262039,24080,108038,1.038,1.162,1.458,2.102,82251,86328,15767,3114,113700,1106,14968,37589,2112,8784,114,57.16,8.8,11.5,661,47,0.0344827586206897,0.275862068965517,0.0344827586206897,0,0,0.206896551724138,0.379310344827586,0.0344827586206897,0.0344827586206897,0,122,"1","1",168,"1","1","N"
"https://www.huffingtonpost.com/entry/elizabeth-warren-hillary-clinton-nomination-rigged_us_59fb90cde4b0b0c7fa3919d0",0,"Elizabeth Warren Says 2016 Democratic Nomination Rigged For Hillary Clinton",162550,184080,131829,27569,109551,1.093,1.135,0.923,0.966,78462,87351,18267,7245,112137,5202,8446,29929,564,33150,113,55.68,11.4,11.9,382,16,0.133333333333333,0.0666666666666667,0.2,0,0,0.266666666666667,0.266666666666667,0.0666666666666667,0,0,59,"1","0",35,"1","1","N"
"https://www.huffingtonpost.com/entry/trumps-arizona-rally-immigration-conflict_us_599b6ac4e4b04c532f43d0b9",0,"Trump’s Arizona Rally Promises To Stoke Another Kind Of Racial Conflict",152409,183604,195191,27747,113076,1.044,1.218,1.283,1.376,77049,85814,20741,8409,129296,11548,10275,8704,1543,4167,125,49.55,11.7,13.4,1166,54,0.15,0.316666666666667,0.166666666666667,0,0,0.15,0.183333333333333,0.0166666666666667,0.0166666666666667,0,69,"0","1",39,"1","1","N"
"http://www.huffingtonpost.com/entry/trump-kelly-control_us_5999f955e4b01f6e801f46bc",0,"Trump’s New Chief Of Staff Still Unable to Manage Trump Himself",160362,183532,248134,28526,117719,1.075,1.14,1.419,1.726,89525,74672,19335,13716,119883,17182,13730,3263,278,2159,61,53.75,12.2,13.9,904,35,0.186046511627907,0.209302325581395,0.0697674418604651,0,0,0.186046511627907,0.255813953488372,0.0930232558139535,0,0,66,"0","1",2,"1","0","N"
